Fecha,Departamento,Municipio,DELITO,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,Cantidad
09/02/2019 00:00,CUNDINAMARCA,GIRARDOT,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,Lunes,08:20:00,VER.GUABINAL,URBANA,CARCELES,NO REPORTADO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,25.307.000,1
09/02/2019 00:00,CUNDINAMARCA,GUADUAS,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,11:20:00,DIANA TURBAY,URBANA,OTRO,NO REPORTADO,A PIE,A PIE,2,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,25.320.000,1
09/02/2019 00:00,CUNDINAMARCA,SOACHA,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,Lunes,00:00:00,JUAN PABLO I,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,25.754.000,1
09/02/2019 00:00,GUAJIRA,RIOHACHA (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,19:00:00,LIBERTADOR,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,12,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,44.001.000,2
09/02/2019 00:00,HUILA,PITALITO,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,Lunes,17:00:00,VENECIA,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,41.551.000,1
09/02/2019 00:00,MAGDALENA,ARACATACA,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,Lunes,01:30:00,LOS PINOS,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,21,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,47.053.000,1
09/02/2019 00:00,MAGDALENA,ARIGUANÍ,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,03:00:00,LAS FLORES,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.",CONTUNDENTES,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,47.058.000,1
09/02/2019 00:00,MAGDALENA,SANTA MARTA (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,00:00:00,MINUTO DE DIOS,URBANA,DENTRO DE LA VIVIENDA,SIN EMPLEO DE ARMAS,A PIE,A PIE,40,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,47.001.000,1
09/02/2019 00:00,MAGDALENA,TENERIFE,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,Lunes,18:00:00,SAN LUIS,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,47.798.000,1
09/02/2019 00:00,MAGDALENA,ZONA BANANERA,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Lunes,16:30:00,CORREGIMIENTO RIO FRIO,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,8,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,47.980.000,1
09/02/2019 00:00,META,VILLAVICENCIO (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,00:00:00,NUEVA GRANADA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,11,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,50.001.000,1
09/02/2019 00:00,META,VILLAVICENCIO (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,19:00:00,NUEVA GRANADA,URBANA,VEHICULO,NO REPORTADO,A PIE,A PIE,18,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,50.001.000,1
09/02/2019 00:00,META,VILLAVICENCIO (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,13:00:00,NUEVA GRANADA,URBANA,ESTABLECIMIENTO EDUCATIVO,NO REPORTADO,A PIE,A PIE,6,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,50.001.000,1
09/02/2019 00:00,META,VILLAVICENCIO (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,15:18:00,NUEVA GRANADA,URBANA,ESTABLECIMIENTO EDUCATIVO,NO REPORTADO,A PIE,A PIE,7,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,50.001.000,1
09/02/2019 00:00,NARIÑO,BARBACOAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,Lunes,15:00:00,PARAISO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,52.079.000,1
09/02/2019 00:00,NARIÑO,IPIALES,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,00:00:00,GOLGOTA,URBANA,ESTABLECIMIENTO DE COMERCIO,SIN EMPLEO DE ARMAS,A PIE,A PIE,11,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,52.356.000,1
09/02/2019 00:00,NARIÑO,IPIALES,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,Lunes,00:00:00,SAN FELIPE,URBANA,CARCELES,CONTUNDENTES,A PIE,A PIE,29,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,52.356.000,1
09/02/2019 00:00,NARIÑO,PASTO (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,00:00:00,PALERMO,URBANA,OTRO,NO REPORTADO,A PIE,A PIE,40,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,52.001.000,1
09/02/2019 00:00,NARIÑO,SAN ANDRES DE TUMACO,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Lunes,04:30:00,OBRERO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,38,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,TECNICO,52.835.000,1
09/02/2019 00:00,NORTE DE SANTANDER,LA PLAYA,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,Lunes,08:00:00,VEREDA LA PEÑA,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,27,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,54.398.000,1
09/02/2019 00:00,NORTE DE SANTANDER,SANTIAGO,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,Lunes,00:00:00,VEREDA LA AMARILLA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,10,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,54.680.000,1
09/02/2019 00:00,QUINDÍO,ARMENIA (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,15:30:00,MERCEDES DEL NORTE,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,12,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,63.001.000,1
09/02/2019 00:00,QUINDÍO,ARMENIA (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,15:30:00,MERCEDES DEL NORTE,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,14,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,63.001.000,2
09/02/2019 00:00,RISARALDA,DOSQUEBRADAS,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,16:23:00,NUEVA GRANADA,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,11,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,66.170.000,1
09/02/2019 00:00,RISARALDA,PEREIRA (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,00:00:00,CIUDAD BOQUIA,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,66.001.000,1
09/02/2019 00:00,RISARALDA,PEREIRA (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,00:00:00,PROVIDENCIA,URBANA,OTRO,SIN EMPLEO DE ARMAS,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,66.001.000,1
09/02/2019 00:00,SANTANDER,BUCARAMANGA (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,20:00:00,CAMPO MADRID,URBANA,APARTAMENTO EN CONJUNTO CERRADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,7,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,68.001.000,1
09/02/2019 00:00,SANTANDER,BUCARAMANGA (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,20:00:00,CAMPO MADRID,URBANA,APARTAMENTO EN CONJUNTO CERRADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,68.001.000,1
09/02/2019 00:00,SANTANDER,BUCARAMANGA (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,22:10:00,CAMILO TORRES,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,68.001.000,1
09/02/2019 00:00,SANTANDER,CHIPATÁ,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Lunes,00:00:00,EL POBLADO,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,43,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,68.179.000,1
09/02/2019 00:00,SANTANDER,FLORIDABLANCA,ARTÍCULO 218. PORNOGRAFÍA CON MENORES,Lunes,10:00:00,CASCO ANTIGUO DE FLORIDABLANCA,URBANA,ESTABLECIMIENTO EDUCATIVO,SIN EMPLEO DE ARMAS,A PIE,A PIE,40,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,68.276.000,1
09/02/2019 00:00,SUCRE,SAMPUÉS,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,00:00:00,CALLE DEL COMERCIO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,70.670.000,1
09/02/2019 00:00,TOLIMA,DOLORES,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,Lunes,10:30:00,SAN RAFAEL,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,18,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,73.236.000,1
09/02/2019 00:00,TOLIMA,ESPINAL,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,16:00:00,BALCANES,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,18,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,73.268.000,1
09/02/2019 00:00,TOLIMA,LÍBANO,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Lunes,03:00:00,SAN ANTONIO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,53,FEMENINO,UNION LIBRE,-,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,73.411.000,1
09/02/2019 00:00,TOLIMA,PLANADAS,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,Lunes,00:00:00,VRDA. MARQUETALIA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,14,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,73.555.000,1
09/02/2019 00:00,VALLE,BUENAVENTURA,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,Lunes,00:00:00,MIRAFLORES,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,11,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,76.109.000,1
09/02/2019 00:00,VALLE,CALI (CT),ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Lunes,03:00:00,BELALCAZAR E9,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,65,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,76.001.000,1
09/02/2019 00:00,VALLE,CALI (CT),ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Lunes,07:30:00,REPUBLICA ISRAEL E16,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,76.001.000,1
09/02/2019 00:00,VALLE,CALI (CT),ARTÍCULO 206. ACTO SEXUAL VIOLENTO,Lunes,12:30:00,PASO DEL COMERCIO E6,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,30,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,76.001.000,1
09/02/2019 00:00,VALLE,CALI (CT),ARTÍCULO 206. ACTO SEXUAL VIOLENTO,Lunes,09:50:00,PIZAMOS II E21,URBANA,DENTRO DE LA VIVIENDA,ARMA DE FUEGO,A PIE,A PIE,22,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,TECNICO,76.001.000,1
09/02/2019 00:00,VALLE,CALI (CT),ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,Lunes,15:15:00,COLSEGUROS ANDES E10,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,76.001.000,1
09/02/2019 00:00,VALLE,CALI (CT),ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,Lunes,06:45:00,SAN NICOLAS E3,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.",CONTUNDENTES,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,76.001.000,1
09/02/2019 00:00,VALLE,CALI (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,08:00:00,LA LUISA E19,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,76.001.000,1
09/02/2019 00:00,VALLE,CALI (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,16:20:00,CIUDAD CORDOBA E15,URBANA,DENTRO DE LA VIVIENDA,SIN EMPLEO DE ARMAS,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,76.001.000,1
09/02/2019 00:00,VALLE,CALI (CT),ARTÍCULO 219 A. UTILIZACIÓN O FACILITACIÓN DE MEDIOS DE COMUNICACIÓN PARA OFRECER SERVICIOS SEXUALES DE MENORES,Lunes,15:00:00,TERRON COLORADO E1,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,76.001.000,1
09/02/2019 00:00,VALLE,FLORIDA,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Lunes,10:43:00,JORGE ELIÉCER GAITAN,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,22,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,76.275.000,1
09/02/2019 00:00,VALLE,PALMIRA,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,Lunes,00:00:00,MANTE CLARO (ROZO),URBANA,ESTABLECIMIENTO DE SALUD,NO REPORTADO,A PIE,A PIE,18,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,76.520.000,1
09/02/2019 00:00,VALLE,TULUÁ,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Lunes,00:00:00,Santa Ines de Comfamiliar,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,76.834.000,1
09/03/2019 00:00,AMAZONAS,LETICIA (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Martes,11:00:00,CENTRO (Leticia),URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,8,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,91.001.000,1
09/03/2019 00:00,AMAZONAS,LETICIA (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Martes,11:00:00,CENTRO (Leticia),URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,11,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,91.001.000,1
09/03/2019 00:00,ANTIOQUIA,AMAGÁ,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,Martes,23:30:00,BUENOS AIRES,URBANA,TRAMO DE VIA,CONTUNDENTES,CONDUCTOR MOTOCICLETA,A PIE,45,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,PRIMARIA,5.030.000,1
09/03/2019 00:00,ANTIOQUIA,ANDES,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Martes,09:00:00,EL HOYO,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,18,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,5.034.000,1
09/03/2019 00:00,ANTIOQUIA,BARBOSA,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,Martes,00:00:00,VDA. LA HERRADURA,RURAL,FINCAS Y SIMILARES,SIN EMPLEO DE ARMAS,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,5.079.000,1
09/03/2019 00:00,ANTIOQUIA,DABEIBA,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,Martes,08:00:00,ALFONSO LOPEZ,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,11,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,5.234.000,1
09/03/2019 00:00,ANTIOQUIA,MEDELLÍN (CT),ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,Martes,05:05:00,LOS PINOS C-12,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,13,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,5.001.000,1
09/03/2019 00:00,ANTIOQUIA,MEDELLÍN (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Martes,00:00:00,ANTONIO NARIÑO C-13,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,9,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,5.001.000,1
09/03/2019 00:00,ANTIOQUIA,MEDELLÍN (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Martes,00:00:00,GUAYAQUIL C-10,URBANA,OTRO,NO REPORTADO,A PIE,A PIE,15,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,5.001.000,1
09/03/2019 00:00,ANTIOQUIA,MEDELLÍN (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Martes,00:00:00,LA FRANCIA  C-2,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,10,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,5.001.000,1
09/03/2019 00:00,ANTIOQUIA,MEDELLÍN (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Martes,00:00:00,LAS GRANJAS  C-3,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,18,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,5.001.000,1
09/03/2019 00:00,ANTIOQUIA,MEDELLÍN (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Martes,00:00:00,LOS MANGOS C-8,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,NO REPORTADO,5.001.000,1
09/03/2019 00:00,ANTIOQUIA,MEDELLÍN (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Martes,00:00:00,MORAVIA  C-4,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,4,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,5.001.000,1
09/03/2019 00:00,ANTIOQUIA,MEDELLÍN (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Martes,00:00:00,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,18,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,5.001.000,2
09/03/2019 00:00,ANTIOQUIA,MEDELLÍN (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Martes,00:00:00,SAN MARTIN DE PORRES C-6,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,4,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,5.001.000,1
09/03/2019 00:00,ANTIOQUIA,MEDELLÍN (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Martes,00:00:00,SAN MIGUEL C-8,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,14,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,5.001.000,1
09/03/2019 00:00,ANTIOQUIA,MEDELLÍN (CT),ARTÍCULO 217 A. DEMANDA DE EXPLOTACION SEXUAL COMERCIAL DE PERSONA MENOR DE 18 AÑOS DE EDAD,Martes,00:00:00,EL TRIUNFO C-6,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,5.001.000,1
09/03/2019 00:00,ANTIOQUIA,REMEDIOS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,Martes,00:00:00,SAN ANTONIO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,18,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,5.604.000,1
09/03/2019 00:00,ANTIOQUIA,SAN CARLOS,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Martes,00:00:00,LA VILLA,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,6,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,5.649.000,1
09/03/2019 00:00,ANTIOQUIA,TITIRIBÍ,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,Martes,00:00:00,LA ALBANIA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,5.809.000,1
09/03/2019 00:00,ATLÁNTICO,BARRANQUILLA (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Martes,10:00:00,PUEBLO,URBANA,OTRO,SIN EMPLEO DE ARMAS,A PIE,A PIE,8,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,8.001.000,1
09/03/2019 00:00,ATLÁNTICO,BARRANQUILLA (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Martes,09:00:00,EL BOSQUE,URBANA,OTRO,CONTUNDENTES,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,8.001.000,1
09/03/2019 00:00,ATLÁNTICO,PUERTO COLOMBIA,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,Martes,11:00:00,EL ANCIA,URBANA,OTRO,SIN EMPLEO DE ARMAS,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,8.573.000,1
09/03/2019 00:00,ATLÁNTICO,PUERTO COLOMBIA,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Martes,14:00:00,VILLA ENCANTO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,8.573.000,1
